completed_trading_date,sigma_i_t,source_window_start,source_window_end,source_window_rows,method_status
2011-03-22,0.012714464847323276,2011-03-02,2011-03-22,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-22,0.00803988565435542,2011-03-03,2011-03-22,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-23,0.013183603452324884,2011-03-03,2011-03-23,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-23,0.007090426758606621,2011-03-04,2011-03-23,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-24,0.007729885765907913,2011-03-04,2011-03-24,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-24,0.007479954951536252,2011-03-06,2011-03-24,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-25,0.00857654007887365,2011-03-06,2011-03-25,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-25,0.00791286919754524,2011-03-07,2011-03-25,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-27,0.008150095516312851,2011-03-07,2011-03-27,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-27,0.007608579721206588,2011-03-08,2011-03-27,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-28,0.008808756700565402,2011-03-08,2011-03-28,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-28,0.007145429700935489,2011-03-09,2011-03-28,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-29,0.010133545854506664,2011-03-09,2011-03-29,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-29,0.007095477915624622,2011-03-10,2011-03-29,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-30,0.007044794102596786,2011-03-10,2011-03-30,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-30,0.006814805404015636,2011-03-11,2011-03-30,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-31,0.007928209815034844,2011-03-11,2011-03-31,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-03-31,0.007087959051661321,2011-03-13,2011-03-31,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-01,0.00801298370013849,2011-03-13,2011-04-01,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-01,0.006987441394747072,2011-03-14,2011-04-01,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-03,0.00698720887845382,2011-03-14,2011-04-03,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-03,0.00655687433921484,2011-03-15,2011-04-03,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-04,0.011416942644452397,2011-03-15,2011-04-04,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-04,0.005965634642315094,2011-03-16,2011-04-04,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-05,0.009681643277597716,2011-03-16,2011-04-05,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-05,0.006029833836387977,2011-03-17,2011-04-05,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-06,0.0064254572185429145,2011-03-17,2011-04-06,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-06,0.006096749909635001,2011-03-18,2011-04-06,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-07,0.008112277412250906,2011-03-18,2011-04-07,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-07,0.007095696008133522,2011-03-20,2011-04-07,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-08,0.007540436264694655,2011-03-20,2011-04-08,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-08,0.006852132307889666,2011-03-21,2011-04-08,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-10,0.0070769376051415525,2011-03-21,2011-04-10,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-10,0.006646338098530393,2011-03-22,2011-04-10,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-11,0.006561758532036807,2011-03-22,2011-04-11,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-11,0.006345664190347763,2011-03-23,2011-04-11,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-12,0.010085959054069704,2011-03-23,2011-04-12,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-12,0.00834773562400976,2011-03-24,2011-04-12,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-13,0.009862045245016266,2011-03-24,2011-04-13,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-13,0.007806538396215594,2011-03-25,2011-04-13,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-14,0.008243234814498176,2011-03-25,2011-04-14,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-14,0.007572279342855119,2011-03-27,2011-04-14,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-15,0.009547163474743313,2011-03-27,2011-04-15,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-15,0.00909591730288653,2011-03-28,2011-04-15,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-17,0.00980339683747195,2011-03-28,2011-04-17,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-17,0.008499395144227768,2011-03-29,2011-04-17,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-18,0.00890624373919311,2011-03-29,2011-04-18,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-18,0.008366394059609665,2011-03-30,2011-04-18,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-19,0.009364149444750782,2011-03-30,2011-04-19,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-19,0.0077798165974948775,2011-03-31,2011-04-19,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-20,0.008293030366971864,2011-03-31,2011-04-20,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-20,0.007282280760898442,2011-04-01,2011-04-20,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-21,0.007095120822592295,2011-04-01,2011-04-21,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-21,0.006863610426204077,2011-04-03,2011-04-21,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-24,0.0071243265589121104,2011-04-03,2011-04-24,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-24,0.006417002823294452,2011-04-04,2011-04-24,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-25,0.007978803376902818,2011-04-04,2011-04-25,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-25,0.006462052670780315,2011-04-05,2011-04-25,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-26,0.0073396868070465405,2011-04-05,2011-04-26,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-26,0.006248209532164132,2011-04-06,2011-04-26,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-27,0.008874168078729507,2011-04-06,2011-04-27,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-27,0.005767835386959502,2011-04-07,2011-04-27,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-28,0.006171889626174794,2011-04-07,2011-04-28,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-28,0.005411518038390255,2011-04-08,2011-04-28,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-29,0.006180310523863406,2011-04-08,2011-04-29,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-04-29,0.005420002384447182,2011-04-10,2011-04-29,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-05-01,0.005521746612475015,2011-04-10,2011-05-01,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-05-01,0.005074266120889555,2011-04-11,2011-05-01,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
2011-05-02,0.010197135998509153,2011-04-11,2011-05-02,34,STRATEGY_3_STYLE_EWMA32_PERCENT_RETURN_SIGMA_ANNUALIZED_256
