root,entry_bar_end_utc,exit_bar_end_utc,entry_completed_trading_date,exit_completed_trading_date,entry_raw_symbol,exit_raw_symbol,held_contracts_unit_plumbing,position_change_from_previous_pnl_row,entry_continuous_close,exit_continuous_close,price_change_points,contract_multiplier,gross_pnl_usd,etf_fee_per_side_usd,estimated_etf_fee_usd,net_after_etf_fees_usd,cumulative_gross_pnl_usd,cumulative_estimated_etf_fees_usd,cumulative_net_after_etf_fees_usd,cost_status,lookahead_status,backtest_row_status,pair_id,signal_root,execution_root,execution_row_id,source_family_lock_status,execution_variant_status,external_adapter_gate_status
MES,2023-05-19T18:00:00Z,2023-05-19T19:00:00Z,2023-05-19,2023-05-19,MESU3,MESU3,1,0,4337.25,4344.0,6.75,5.0,33.75,0.56,0.0,33.75,-3610.0,477.6800000000017,-4087.6800000000258,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-19T19:00:00Z,2023-05-19T20:00:00Z,2023-05-19,2023-05-19,MESU3,MESU3,0,-1,4344.0,4343.75,-0.25,5.0,-0.0,0.56,0.56,-0.56,-3610.0,478.2400000000017,-4088.2400000000257,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-19T20:00:00Z,2023-05-19T21:00:00Z,2023-05-19,2023-05-19,MESU3,MESU3,0,0,4343.75,4337.75,-6.0,5.0,-0.0,0.56,0.0,-0.0,-3610.0,478.2400000000017,-4088.2400000000257,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-19T21:00:00Z,2023-05-21T23:00:00Z,2023-05-19,2023-05-22,MESU3,MESU3,1,1,4337.75,4335.0,-2.75,5.0,-13.75,0.56,0.56,-14.31,-3623.75,478.8000000000017,-4102.550000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-21T23:00:00Z,2023-05-22T00:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,-1,4335.0,4338.25,3.25,5.0,0.0,0.56,0.56,-0.56,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T00:00:00Z,2023-05-22T01:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4338.25,4341.0,2.75,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T01:00:00Z,2023-05-22T02:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4341.0,4339.5,-1.5,5.0,-0.0,0.56,0.0,-0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T02:00:00Z,2023-05-22T03:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4339.5,4339.25,-0.25,5.0,-0.0,0.56,0.0,-0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T03:00:00Z,2023-05-22T04:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4339.25,4341.5,2.25,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T04:00:00Z,2023-05-22T05:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4341.5,4344.25,2.75,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T05:00:00Z,2023-05-22T06:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4344.25,4341.75,-2.5,5.0,-0.0,0.56,0.0,-0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T06:00:00Z,2023-05-22T07:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4341.75,4339.25,-2.5,5.0,-0.0,0.56,0.0,-0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T07:00:00Z,2023-05-22T08:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4339.25,4342.25,3.0,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T08:00:00Z,2023-05-22T09:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4342.25,4344.0,1.75,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T09:00:00Z,2023-05-22T10:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4344.0,4342.0,-2.0,5.0,-0.0,0.56,0.0,-0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T10:00:00Z,2023-05-22T11:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4342.0,4339.25,-2.75,5.0,-0.0,0.56,0.0,-0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T11:00:00Z,2023-05-22T12:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4339.25,4346.0,6.75,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T12:00:00Z,2023-05-22T13:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4346.0,4346.25,0.25,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T13:00:00Z,2023-05-22T14:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4346.25,4348.5,2.25,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T14:00:00Z,2023-05-22T15:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4348.5,4345.0,-3.5,5.0,-0.0,0.56,0.0,-0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T15:00:00Z,2023-05-22T16:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4345.0,4350.5,5.5,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T16:00:00Z,2023-05-22T17:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4350.5,4348.75,-1.75,5.0,-0.0,0.56,0.0,-0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T17:00:00Z,2023-05-22T18:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4348.75,4349.5,0.75,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T18:00:00Z,2023-05-22T19:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4349.5,4355.75,6.25,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T19:00:00Z,2023-05-22T20:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4355.75,4344.75,-11.0,5.0,-0.0,0.56,0.0,-0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T20:00:00Z,2023-05-22T21:00:00Z,2023-05-22,2023-05-22,MESU3,MESU3,0,0,4344.75,4348.0,3.25,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T21:00:00Z,2023-05-22T23:00:00Z,2023-05-22,2023-05-23,MESU3,MESU3,0,0,4348.0,4348.25,0.25,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-22T23:00:00Z,2023-05-23T00:00:00Z,2023-05-23,2023-05-23,MESU3,MESU3,0,0,4348.25,4357.0,8.75,5.0,0.0,0.56,0.0,0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
MES,2023-05-23T00:00:00Z,2023-05-23T01:00:00Z,2023-05-23,2023-05-23,MESU3,MESU3,0,0,4357.0,4356.5,-0.5,5.0,-0.0,0.56,0.0,-0.0,-3623.75,479.3600000000017,-4103.110000000026,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION,ES_SIGNAL_TO_MES_EXECUTION,ES,MES,APPENDIX_C_174_006,LOCKED_CME_S_AND_P_500_INDEX_FUTURES_FAMILY_BASE_SIGNAL_TO_MICRO_EXECUTION_VARIANT_DEV_RECON_ONLY,MICRO_FUTURES_EXECUTION_VARIANT_DEV_RECON_ONLY,CFD_ADAPTER_GATE_REQUIRED_SEPARATE_NOT_OPENED
