gate,window_label,evidence_class_before_reconciliation,entry_bar_end_utc,exit_bar_end_utc,entry_completed_trading_date,exit_completed_trading_date,entry_year,entry_raw_symbol,exit_raw_symbol,entry_continuous_close,exit_continuous_close,price_change_points,capped_forecast,unit_no_ladder_contracts,m1_ladder_contracts,unit_side,m1_ladder_side,unit_position_bucket,m1_ladder_position_bucket,unit_position_change_from_previous_pnl_row,m1_ladder_position_change_from_previous_pnl_row,unit_total_fee_sides,m1_ladder_total_fee_sides,unit_gross_pnl_usd,unit_estimated_etf_fee_usd,unit_net_after_etf_fees_usd,m1_ladder_gross_pnl_usd,m1_ladder_estimated_etf_fee_usd,m1_ladder_net_after_etf_fees_usd,net_delta_m1_ladder_minus_unit_usd,gross_delta_m1_ladder_minus_unit_usd,fee_delta_m1_ladder_minus_unit_usd,unit_cumulative_net_after_etf_fees_usd,m1_ladder_cumulative_net_after_etf_fees_usd,same_input_status
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T10:00:00Z,2024-12-16T11:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,109.96875,109.953125,-0.015625,-0.4064458295386219,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6491.450000000005,22621.974999999817,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T11:00:00Z,2024-12-16T12:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,109.953125,110.03125,0.078125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.450000000005,22621.974999999817,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T12:00:00Z,2024-12-16T13:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,110.03125,110.03125,0.0,-4.043029133353775,0,-2,FLAT,SHORT,0,2,0,-2,0,2,0.0,0.0,0.0,-0.0,3.02,-3.02,-3.02,-0.0,3.02,6491.450000000005,22618.954999999816,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T13:00:00Z,2024-12-16T14:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,110.03125,110.078125,0.046875,-2.6953527555683725,0,-1,FLAT,SHORT,0,1,0,1,0,1,0.0,0.0,0.0,-46.875,1.51,-48.385,-48.385,-46.875,1.51,6491.450000000005,22570.569999999818,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T14:00:00Z,2024-12-16T15:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,110.078125,109.921875,-0.15625,-4.46902891297401,0,-2,FLAT,SHORT,0,2,0,-1,0,1,-0.0,0.0,-0.0,312.5,1.51,310.99,310.99,312.5,1.51,6491.450000000005,22881.559999999816,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T15:00:00Z,2024-12-16T16:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,109.921875,109.890625,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,2,0,2,-0.0,0.0,-0.0,-0.0,3.02,-3.02,-3.02,0.0,3.02,6491.450000000005,22878.539999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T16:00:00Z,2024-12-16T17:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,109.890625,109.828125,-0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6491.450000000005,22878.539999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T17:00:00Z,2024-12-16T18:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,109.828125,109.828125,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.450000000005,22878.539999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T18:00:00Z,2024-12-16T19:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,109.828125,109.875,0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.450000000005,22878.539999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T19:00:00Z,2024-12-16T20:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,109.875,109.84375,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6491.450000000005,22878.539999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T20:00:00Z,2024-12-16T21:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,109.84375,109.890625,0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.450000000005,22878.539999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T21:00:00Z,2024-12-16T22:00:00Z,2024-12-16,2024-12-16,2024,ZNH5,ZNH5,109.890625,109.828125,-0.0625,-1.2157053082515081,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6491.450000000005,22878.539999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-16T22:00:00Z,2024-12-17T00:00:00Z,2024-12-16,2024-12-17,2024,ZNH5,ZNH5,109.828125,109.84375,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.450000000005,22878.539999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T00:00:00Z,2024-12-17T01:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.84375,109.890625,0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.450000000005,22878.539999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T01:00:00Z,2024-12-17T02:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.890625,109.890625,0.0,-3.1446003616724054,0,-2,FLAT,SHORT,0,2,0,-2,0,2,0.0,0.0,0.0,-0.0,3.02,-3.02,-3.02,-0.0,3.02,6491.450000000005,22875.519999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T02:00:00Z,2024-12-17T03:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.890625,109.875,-0.015625,-2.096400241114313,0,-1,FLAT,SHORT,0,1,0,1,0,1,-0.0,0.0,-0.0,15.625,1.51,14.115,14.115,15.625,1.51,6491.450000000005,22889.634999999817,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T03:00:00Z,2024-12-17T04:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.875,109.875,0.0,-0.025908301046875973,0,0,FLAT,FLAT,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.51,-1.51,-1.51,0.0,1.51,6491.450000000005,22888.124999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T04:00:00Z,2024-12-17T05:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.875,109.875,0.0,-0.017272200697293457,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.450000000005,22888.124999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T05:00:00Z,2024-12-17T06:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.875,109.859375,-0.015625,-0.011514800464238438,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6491.450000000005,22888.124999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T06:00:00Z,2024-12-17T07:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.859375,109.8125,-0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6491.450000000005,22888.124999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T07:00:00Z,2024-12-17T08:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.8125,109.75,-0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6491.450000000005,22888.124999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T08:00:00Z,2024-12-17T09:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.75,109.71875,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6491.450000000005,22888.124999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T09:00:00Z,2024-12-17T10:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.71875,109.6875,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6491.450000000005,22888.124999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T10:00:00Z,2024-12-17T11:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.6875,109.6875,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.450000000005,22888.124999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T11:00:00Z,2024-12-17T12:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.6875,109.625,-0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6491.450000000005,22888.124999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T12:00:00Z,2024-12-17T13:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.625,109.59375,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6491.450000000005,22888.124999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T13:00:00Z,2024-12-17T14:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.59375,109.703125,0.109375,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.450000000005,22888.124999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T14:00:00Z,2024-12-17T15:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.703125,109.875,0.171875,-3.661684100924366,0,-2,FLAT,SHORT,0,2,0,-2,0,2,0.0,0.0,0.0,-343.75,3.02,-346.77,-346.77,-343.75,3.02,6491.450000000005,22541.354999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T15:00:00Z,2024-12-17T16:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.875,109.953125,0.078125,-17.528100831615962,-2,-10,SHORT,SHORT,2,4_PLUS,-2,-8,2,8,-156.25,3.02,-159.27,-781.25,12.08,-793.33,-634.0600000000001,-625.0,9.06,6332.180000000006,21748.024999999816,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T16:00:00Z,2024-12-17T17:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.953125,109.9375,-0.015625,-18.531676920033824,-2,-10,SHORT,SHORT,2,4_PLUS,0,0,0,0,31.25,0.0,31.25,156.25,0.0,156.25,125.0,125.0,0.0,6363.430000000006,21904.274999999816,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T17:00:00Z,2024-12-17T18:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.9375,109.953125,0.015625,-10.98509648947983,-1,-6,SHORT,SHORT,1,4_PLUS,1,4,1,4,-15.625,1.51,-17.135,-93.75,6.04,-99.79,-82.655,-78.125,4.53,6346.2950000000055,21804.484999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T18:00:00Z,2024-12-17T19:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.953125,109.921875,-0.03125,-8.693272799607323,-1,-5,SHORT,SHORT,1,4_PLUS,0,1,0,1,31.25,0.0,31.25,156.25,1.51,154.74,123.49000000000001,125.0,1.51,6377.5450000000055,21959.224999999817,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T19:00:00Z,2024-12-17T20:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.921875,109.90625,-0.015625,-3.0545516624699625,0,-2,FLAT,SHORT,0,2,1,3,1,3,-0.0,1.51,-1.51,31.25,4.53,26.72,28.23,31.25,3.0200000000000005,6376.035000000005,21985.944999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T20:00:00Z,2024-12-17T21:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.90625,109.859375,-0.046875,-0.6651567443049634,0,0,FLAT,FLAT,0,0,0,2,0,2,-0.0,0.0,-0.0,-0.0,3.02,-3.02,-3.02,0.0,3.02,6376.035000000005,21982.924999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T21:00:00Z,2024-12-17T22:00:00Z,2024-12-17,2024-12-17,2024,ZNH5,ZNH5,109.859375,109.8125,-0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6376.035000000005,21982.924999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-17T22:00:00Z,2024-12-18T00:00:00Z,2024-12-17,2024-12-18,2024,ZNH5,ZNH5,109.8125,109.84375,0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6376.035000000005,21982.924999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T00:00:00Z,2024-12-18T01:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.84375,109.875,0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6376.035000000005,21982.924999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T01:00:00Z,2024-12-18T02:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.875,109.875,0.0,-1.729507327827609,0,-1,FLAT,SHORT,0,1,0,-1,0,1,0.0,0.0,0.0,-0.0,1.51,-1.51,-1.51,-0.0,1.51,6376.035000000005,21981.414999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T02:00:00Z,2024-12-18T03:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.875,109.859375,-0.015625,-1.1530048852164512,0,-1,FLAT,SHORT,0,1,0,0,0,0,-0.0,0.0,-0.0,15.625,0.0,15.625,15.625,15.625,0.0,6376.035000000005,21997.039999999815,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T03:00:00Z,2024-12-18T04:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.859375,109.84375,-0.015625,0.0,0,0,FLAT,FLAT,0,0,0,1,0,1,-0.0,0.0,-0.0,-0.0,1.51,-1.51,-1.51,0.0,1.51,6376.035000000005,21995.529999999813,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T04:00:00Z,2024-12-18T05:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.84375,109.90625,0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6376.035000000005,21995.529999999813,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T05:00:00Z,2024-12-18T06:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.90625,109.90625,0.0,-4.480145420496131,0,-2,FLAT,SHORT,0,2,0,-2,0,2,0.0,0.0,0.0,-0.0,3.02,-3.02,-3.02,-0.0,3.02,6376.035000000005,21992.509999999813,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T06:00:00Z,2024-12-18T07:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.90625,109.90625,0.0,-2.9867636136640874,0,-2,FLAT,SHORT,0,2,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,6376.035000000005,21992.509999999813,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T07:00:00Z,2024-12-18T08:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.90625,109.875,-0.03125,-1.9911757424414218,0,-1,FLAT,SHORT,0,1,0,1,0,1,-0.0,0.0,-0.0,31.25,1.51,29.74,29.74,31.25,1.51,6376.035000000005,22022.249999999814,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T08:00:00Z,2024-12-18T09:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.875,109.859375,-0.015625,0.0,0,0,FLAT,FLAT,0,0,0,1,0,1,-0.0,0.0,-0.0,-0.0,1.51,-1.51,-1.51,0.0,1.51,6376.035000000005,22020.739999999812,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T09:00:00Z,2024-12-18T10:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.859375,109.796875,-0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,6376.035000000005,22020.739999999812,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T10:00:00Z,2024-12-18T11:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.796875,109.796875,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6376.035000000005,22020.739999999812,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-12-18T11:00:00Z,2024-12-18T12:00:00Z,2024-12-18,2024-12-18,2024,ZNH5,ZNH5,109.796875,109.796875,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6376.035000000005,22020.739999999812,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
